Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2/27/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Iceland,ISL,"Domestic private health expenditure per capita, PPP (current international $)",SH.XPD.PVTD.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.5578947,549.131209,574.9396023,598.8414315,636.7573611,641.5231206,631.0905209,629.0379561,651.3733729,667.6219129,662.4214219,672.0614037,691.9170891,721.5137238,741.962913,761.552761,784.9169873,,,
Iceland,ISL,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.0774702,497.1967858,571.4505489,723.8126142,846.7371981,976.2206277,914.7585521,1055.515625,848.2274826,658.6281763,719.4304106,783.3314434,757.6603768,809.1701579,880.3606302,821.0992193,936.2563471,,,
Iceland,ISL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.42706896,19.47368563,18.56656252,18.33407732,18.79032433,18.63595135,18.04621458,17.48626731,17.40349389,18.01833289,19.57227846,19.94384468,20.06602822,19.75730241,19.50059171,19.17750165,18.48991368,,,
Iceland,ISL,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.5578947,549.131209,574.9396023,554.5326194,590.9429425,593.6432671,580.7858413,577.0434517,597.3498455,615.8908712,615.5282534,622.4362443,640.351521,666.759676,684.1442851,700.3546887,716.1152387,,,
Iceland,ISL,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.0774702,497.1967858,571.4505489,670.2570727,785.8148205,903.360743,841.8424896,968.2696782,777.8772924,607.5940192,668.5015451,725.4900802,701.1952477,747.7640612,811.7571423,755.1160176,854.1889759,,,
Iceland,ISL,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.42706896,19.47368563,18.56656252,16.97752257,17.43836857,17.24506365,16.60773783,16.04090174,15.96008498,16.62217271,18.18674635,18.47118688,18.5705945,18.25796533,17.98097741,17.63640536,16.86918382,,,
Iceland,ISL,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2158.991427,2270.731551,2521.700402,2667.433828,2751.993945,2800.872218,2865.989258,2968.287563,3091.400217,3037.614953,2722.066609,2697.707136,2756.284426,2930.370065,3062.859648,3209.521131,3460.192001,,,
Iceland,ISL,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2327.04462,2055.975712,2506.397321,3224.09598,3659.503265,4262.152285,4154.218923,4980.739032,4025.664438,2996.694324,2956.331775,3144.353794,3018.17592,3286.379635,3634.172278,3460.476318,4127.349484,,,
Iceland,ISL,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.60674236,17.10061496,18.04537966,18.39292444,18.05006433,18.01919627,17.77071003,17.54780254,13.01478276,15.34083353,14.36090185,14.93650245,14.94576656,15.56045749,15.21207523,15.88371598,14.93631536,,,
Iceland,ISL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.27398702,7.16025858,7.80076827,8.2186434,7.74870642,7.49645009,7.30739997,7.18779441,7.19165776,7.39369316,7.05469274,6.79662566,6.7487614,6.80294837,6.83970334,6.74525671,6.75842081,,,
Iceland,ISL,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.57293104,80.52631437,81.43343748,81.66592268,81.20967567,81.36404865,81.95378542,82.51373269,82.59650611,81.98166711,80.42772154,80.05615532,79.93397178,80.24269759,80.49940829,80.82249835,81.51008632,,,
Iceland,ISL,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Iceland,ISL,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Iceland,ISL,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Iceland,ISL,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2679.549322,2819.86276,3096.640004,3266.275259,3388.751306,3442.395338,3497.079779,3597.325519,3742.77359,3705.236866,3384.48803,3369.76854,3448.201515,3651.883788,3804.822561,3971.073892,4245.108988,,,
Iceland,ISL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2888.12209,2553.172498,3077.84787,3947.908594,4506.240463,5238.372913,5068.977475,6036.254657,4873.891921,3655.3225,3675.762185,3927.685238,3775.836297,4095.549793,4514.532908,4281.575538,5063.605832,,,
Iceland,ISL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.02782972,8.89182454,9.57931841,10.06373666,9.54160493,9.21346739,8.91648864,8.71102806,8.70697575,9.01871531,8.77146909,8.48982271,8.44292014,8.47796569,8.49658835,8.34576615,8.29151473,,,
Iceland,ISL,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,UHC service coverage index,SH.UHC.SRVS.CV.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,84,,
Iceland,ISL,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.938313454,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.10.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.89849183,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),SH.UHC.NOP2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line),SH.UHC.NOP2.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,,,,,,,,,,,3.71846E+11,4.28601E+11,4.65497E+11,4.93188E+11,5.42014E+11,5.10195E+11,5.37389E+11,5.93574E+11,6.44455E+11,6.6623E+11,6.86958E+11,7.3156E+11,7.69574E+11,7.46044E+11,7.67408E+11,8.04398E+11,8.60734E+11,9.77674E+11,9.61311E+11,9.39727E+11,9.80168E+11,1.00686E+12,9.77605E+11,9.46769E+11,9.73462E+11,9.9001E+11,1.02899E+12,1.08307E+12,1.18708E+12,1.26654E+12,1.3204E+12,1.31226E+12,1.32814E+12,1.39139E+12,1.46962E+12,1.60078E+12,1.66494E+12,1.76397E+12,1.71002E+12,1.55664E+12,1.53582E+12,1.55982E+12,1.57138E+12,1.58418E+12,1.62565E+12,1.68182E+12,1.77445E+12,1.89257E+12,1.97365E+12,
Iceland,ISL,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,,,,,,,,,,,,15.26314533,8.608515799,5.948578846,9.900125912,-5.870472386,5.330072905,10.45506633,8.572123457,3.378712074,3.111327095,6.492688662,5.196182258,-3.057460098,2.863581746,4.820138911,7.003509858,13.58612348,-1.673667396,-2.245268219,4.303503556,2.723014183,-2.905430485,-3.154209822,2.819384889,1.699902974,3.937017357,5.255679923,9.603160252,6.693935345,4.252350574,-0.616364774,1.210376224,4.761907086,5.622909848,8.924939585,4.007716784,5.947725168,-3.058243329,-8.969327902,-1.337454558,1.562726749,0.741159765,0.81437592,2.617680521,3.455275879,5.507508246,6.656745461,4.284289573,
Iceland,ISL,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,,,,,,,,,,,2525136188,2910551394,3161106671,3349147594,3680717422,3464641923,3649309863,4030847630,4376376865,4524242038,4665006007,4967890323,5226030958,5066247147,5211323276,5462516297,5845084164,6639204516,6528086315,6381513267,6656141918,6837389606,6638734004,6429334404,6610602087,6722975908,6987660637,7354909714,8061213480,8600825899,8966563168,8911296431,9019156645,9448640504,9979929041,10870631679,11306295809,11978763211,11612423484,10570867144,10429486600,10592470977,10670978110,10757879986,11039486915,11420931643,12049940395,12852074256,13402694333,
Iceland,ISL,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,,,,,,,,,,,331245900,422071900,532425400,710716300,1093543400,1550512100,2112626900,3049516700,4818843300,7273273900,11603831800,18479643700,29781044300,51762509300,68436338300,96027857100,1.24982E+11,1.68213E+11,2.06233E+11,2.50512E+11,2.9476E+11,3.24655E+11,3.27611E+11,3.29548E+11,3.45584E+11,3.61801E+11,3.89693E+11,4.18187E+11,4.72916E+11,5.25194E+11,5.79811E+11,6.23044E+11,6.69917E+11,7.14944E+11,7.8234E+11,8.71616E+11,9.76254E+11,1.08934E+12,1.19612E+12,1.23994E+12,1.27492E+12,1.35012E+12,1.43944E+12,1.50684E+12,1.58957E+12,1.68182E+12,1.80659E+12,1.93112E+12,2.08271E+12,
Iceland,ISL,Final consumption expenditure (current US$),NE.CON.TOTL.CD,,,,,,,,,,,376415795.5,479627159.1,603246544.3,788545767.2,1094090445,1008791217,1159700774,1533422185,1777449485,2062754935,2418674295,2558019393,2411127742,2083602062,2159304161,2313495017,3040612991,4349152358,4794546587,4391725566,5057329500,5502972485,5693032701,4874746688,4940833539,5592691540,5860050860,5897900948,6664697975,7260552852,7375227978,6395135939,7308580037,9320205327,11145759085,13839197778,13910711321,17006280510,13600283786,10028755724,10429486600,11643541720,11507923213,12333029340,13613150721,12748917387,14953797130,18074972191,19230913721,
Iceland,ISL,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,,,,,,,,,,,60.07242615,59.71889312,58.4970771,55.3470958,57.68993261,56.78475339,55.27791736,55.1270962,55.51392975,56.52322358,56.37757676,57.83661596,58.92316914,58.96408154,60.59368906,61.85086295,60.037255,61.86044054,60.46493401,59.94097904,58.95456211,59.78598206,59.93492885,57.42344407,56.47495319,57.17814381,57.65970844,57.03932378,57.28804509,58.92468969,59.41795452,55.26087365,54.30392112,56.58805241,56.53297026,58.53438388,57.12765186,55.96904917,52.28370005,51.20635924,51.53462881,52.15259465,53.72140062,52.81979613,52.72322801,50.1118937,49.38309746,50.35631566,50.74433132,
Iceland,ISL,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4144305627,4268956636,4130812787,3939134031,4052341785,4139949545,4348622247,4620763009,5151444834,5526466186,5748175192,5589782521,5553260318,5885461333,6306015378,7027490404,7297166360,7780361869,7260707124,6348383843,6325182828,6484245196,6609420775,6666101099,6879561577,7192202129,7708194429,8329548773,8725937234,
Iceland,ISL,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2908913628,3097599557,3077389896,3007160656,3158267017,3297070139,3477410860,3794436608,4114678463,4557048605,4611689465,4585149412,4632256620,4920207475,5419044395,6115959952,6602071778,7171029062,6909059586,6156689015,6096973617,6484245196,6816247240,6983439383,7283544098,7397395802,7734075850,8506835209,9136537533,
Iceland,ISL,Households and NPISHs Final consumption expenditure per capita growth (annual %),NE.CON.PRVT.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82064545,-4.444368769,-5.604935548,1.986030592,1.609209331,4.474865959,5.39118405,10.29724805,5.990467172,2.597351545,-4.039642036,-1.536192838,5.250701626,6.209089663,9.690956437,1.428326508,3.957907119,-8.398390851,-12.86306823,-0.221983031,2.202075023,1.389524934,-0.091931146,2.060412556,3.460847695,5.696940148,5.555794462,1.744414816,
Iceland,ISL,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18131.65003,18461.76309,17641.25426,16652.47333,16983.19654,17256.49173,18028.6966,19000.65682,20957.20158,22212.63586,22789.5761,21868.95881,21533.00943,22663.6435,24070.84945,26403.54499,26780.67382,27840.62801,25502.46326,22222.06401,22172.7348,22660.99505,22975.87523,22954.75324,23427.71586,24238.51342,25619.36703,27042.7264,27514.46373,
Iceland,ISL,Households and NPISHs Final consumption expenditure (constant LCU),NE.CON.PRVT.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.60679E+11,6.80551E+11,6.58528E+11,6.27971E+11,6.46018E+11,6.59985E+11,6.93251E+11,7.36635E+11,8.21236E+11,8.81021E+11,9.16366E+11,8.91115E+11,8.85292E+11,9.38251E+11,1.0053E+12,1.12031E+12,1.1633E+12,1.24033E+12,1.15749E+12,1.01205E+12,1.00835E+12,1.03371E+12,1.05366E+12,1.0627E+12,1.09673E+12,1.14657E+12,1.22883E+12,1.32788E+12,1.39108E+12,
Iceland,ISL,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.007765829,-3.236009643,-4.640218907,2.873924899,2.161904516,5.040464856,6.258091557,11.48472285,7.279925613,4.011768078,-2.755529638,-0.65337432,5.98208973,7.145642818,11.44106037,3.837443243,6.621686899,-6.679056231,-12.56521253,-0.36546333,2.514747348,1.930457217,0.857568704,3.202178825,4.544483668,7.174329781,8.06095838,4.758822727,
Iceland,ISL,Households and NPISHs Final consumption expenditure (constant 2010 US$),NE.CON.PRVT.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4620415851,4759387140,4605372914,4391673529,4517886928,4615559330,4848204975,5151610082,5743258222,6161363148,6408542748,6231953453,6191235470,6561600731,7030469283,7834829518,8135486654,8674193107,8094838872,7077705164,7051838747,7229174675,7368730799,7431922729,7669906185,8018463818,8593734856,9286472246,9728398998,
Iceland,ISL,Households and NPISHs Final consumption expenditure (current LCU),NE.CON.PRVT.CN,,,,,,,,,,,278854400,352764100,434160100,576750500,874988400,1229740500,1683698200,2424855900,3786076600,5695469700,9159710900,14616492200,23372572100,40577451800,55092514000,76724344500,98603237000,1.32277E+11,1.59062E+11,1.94245E+11,2.22606E+11,2.44083E+11,2.44591E+11,2.41769E+11,2.5277E+11,2.63896E+11,2.85208E+11,3.066E+11,3.4529E+11,3.824E+11,4.20578E+11,4.41757E+11,4.6265E+11,4.95463E+11,5.48983E+11,6.1981E+11,6.90244E+11,7.71332E+11,8.23327E+11,8.33464E+11,8.6203E+11,9.16684E+11,9.89402E+11,1.03472E+12,1.09325E+12,1.14657E+12,1.23593E+12,1.31755E+12,1.42218E+12,
Iceland,ISL,Households and NPISHs Final consumption expenditure (current US$),NE.CON.PRVT.CD,,,,,,,,,,,316880000,400868295.5,491910378.4,639909575.1,875426113.1,800091411.8,924245594.8,1219317092,1396509387,1615277850,1909227718,2023267933,1892286127,1633368694,1738279658,1848436423,2398860384,3420026331,3697923464,3405304620,3819347575,4137259647,4250360649,3576291272,3613868721,4079283882,4288834773,4324144814,4866100769,5286492826,5349778409,4534352055,5047360417,6458991347,7821195941,9841110805,9835335020,12041720186,9361528162,6741139454,7051838747,7905576405,7909981072,8468871272,9362637918,8691489983,10230214696,12332006630,13131859481,
Iceland,ISL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,13.24661728,13.68963025,15.1837714,14.70019509,16.34802062,16.729631,15.94372855,16.05998894,17.02815166,17.58158889,16.9525855,17.25673335,18.14885516,18.22704794,16.74697054,17.65033433,18.07074374,18.878674,19.93591257,19.29567014,19.15833252,19.77888288,20.37697283,20.8570048,20.7406841,21.21299797,21.12365392,20.75924593,21.17467811,22.00341083,22.49589787,22.67767034,24.3281794,25.06746243,24.03052244,23.78039995,23.67145313,23.0749186,23.67325269,24.97305631,24.6837498,24.65910803,24.43577088,24.10050033,23.93564267,23.39361504,22.80158712,23.45073234,23.56805629,
Iceland,ISL,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,,,,,,,,,,,94646945800,1.01846E+11,1.16626E+11,1.26533E+11,1.37257E+11,1.50069E+11,1.57603E+11,1.61007E+11,1.72458E+11,1.8191E+11,1.85747E+11,1.99653E+11,2.11508E+11,2.21415E+11,2.22706E+11,2.37164E+11,2.54363E+11,2.70997E+11,2.83619E+11,2.92167E+11,3.0488E+11,3.14497E+11,3.12499E+11,3.20161E+11,3.33113E+11,3.38641E+11,3.41901E+11,3.50515E+11,3.66054E+11,3.84754E+11,4.03594E+11,4.2391E+11,4.48294E+11,4.57431E+11,4.67428E+11,4.81477E+11,5.02791E+11,5.24518E+11,5.54542E+11,5.48844E+11,5.30565E+11,5.2831E+11,5.18937E+11,5.22671E+11,5.29657E+11,5.35251E+11,5.45618E+11,5.65345E+11,5.83806E+11,
Iceland,ISL,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,,,,,,,,,,,,7.606508841,14.51156533,8.495092483,8.475123552,9.334204995,5.020491333,2.159945156,7.111785774,5.480889255,2.109159716,7.486570748,5.937652922,4.684458823,0.582989288,6.491634843,7.252132951,6.539569358,4.657689436,3.013678412,4.35125257,3.154333961,-0.63520911,2.451741043,4.045505078,1.659485426,0.962752208,2.519469461,4.433268311,5.108539991,4.896625663,5.033767481,5.751957424,2.038287701,2.185446214,3.005643489,4.426837416,4.321215381,5.724168997,-1.027616174,-3.330487789,-0.424897805,-1.774134264,0.719417734,1.336666442,1.056069325,1.936979134,3.615536834,3.265313244,
Iceland,ISL,General government final consumption expenditure (constant 2010 US$),NE.CON.GOVT.KD,,,,,,,,,,,602535527.8,648367446,742455711.4,805528010.8,873797504.9,955359555.3,1003323299,1024994532,1097889947,1158064079,1182489500,1271017413,1346486016,1409561599,1417779192,1509816240,1619310121,1725206030,1805560769,1859974564,1940906755,2002129436,1989411727,2038186951,2120641908,2155833651,2176588987,2231427482,2330352650,2449399647,2569337578,2698672058,2853898525,2912069188,2975710894,3065150155,3200839369,3339154532,3530293380,3494015514,3377647754,3363296203,3303626813,3327393690,3371869845,3407479128,3473481288,3599066283,3716587071,
Iceland,ISL,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,,,,,,,,,,,61490400,80865700,112692600,153185000,247951900,362299800,485626600,706425000,1161328100,1771579900,2754300400,4361128400,7198958100,12543350800,15226547900,21894768600,29678802400,40368531800,52444540700,62529538500,72339804500,80749519000,83157196800,87813814200,92830890900,97904914200,1.04486E+11,1.11586E+11,1.27625E+11,1.42794E+11,1.59233E+11,1.81286E+11,2.07267E+11,2.19481E+11,2.33357E+11,2.51806E+11,2.8601E+11,3.18005E+11,3.7279E+11,4.06476E+11,4.1289E+11,4.33432E+11,4.50041E+11,4.72119E+11,4.96321E+11,5.35251E+11,5.70663E+11,6.13576E+11,6.60529E+11,
Iceland,ISL,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,,,,,,,,,,,69875454.55,91892840.91,127682528.9,169960057.7,248075938,235718802.9,266578800,355219490.1,428360481,502433323.9,574099633.1,603683231.4,582840796.7,504908899.2,480428220.8,527486914.5,722038195.6,1043729427,1219243518,1096205563,1241164861,1368721750,1445058585,1298959431,1327209768,1513407658,1571216087,1573756133,1798597199,1974060009,2025449541,1860783848,2261219580,2861213914,3324563059,3998086857,4075376186,4964560184,4238755511,3287616181,3377647754,3737962875,3597942029,3864157945,4250512802,4057427404,4723582433,5742965562,6099053734,
Iceland,ISL,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,5000000,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Iceland,ISL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Military expenditure (current LCU),MS.MIL.XPND.CN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Iceland,ISL,Military expenditure (current USD),MS.MIL.XPND.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Iceland,ISL,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064473285,0.065057153,0.078084839,0.075531553,0.060968175,0.059088734,0.058262496,0.058421794,0.058097988,,,0.071535875,0.069396623,0.068432218,0.069260933,0.06890155,0.095798695,0.095127365,0.103518061,0.10065324,0.123132086,0.120057243,0,,
Iceland,ISL,"Armed forces personnel, total",MS.MIL.TOTL.P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,120,120,100,100,100,100,100,,,130,130,130,130,130,180,180,200,200,250,250,0,,
Iceland,ISL,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,20000000,,,,,,,,27000000,,,,,,,27000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000000,,,,,,,,
Iceland,ISL,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14,,3.39,,3.384615,,3.416026,,3.35,
Iceland,ISL,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),LP.LPI.TIME.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27,,3.62,,3.508876,,3.884776,,3.7,
Iceland,ISL,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,3.39,,3.391863,,3.345605,,3.23,
Iceland,ISL,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14,,3.47,,3.461539,,3.259776,,3.61,
Iceland,ISL,"PPG, official creditors (NFL, current US$)",DT.NFL.OFFT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"IFC, private nonguaranteed (NFL, current US$)",DT.NFL.NIFC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Net financial flows, IDA (NFL, current US$)",DT.NFL.MIDA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Net financial flows, IBRD (NFL, current US$)",DT.NFL.MIBR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Net financial flows, IMF nonconcessional (NFL, current US$)",DT.NFL.IMFN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Net financial flows, IMF concessional (NFL, current US$)",DT.NFL.IMFC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Net official flows from UN agencies, ILO (current US$)",DT.NFL.ILOG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
